Date,Issuer,Symbol,Lead/Joint-Lead  Managers,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng,$ Chg Opening,$ Chg Close,Star Ratings,Performed
7/24/2014,Townsquare Media ,TSQ,BofA Merrill Lynch/ Jefferies/ RBC Capital Markets,$11.00 ,$10.74 ,$10.25 ,-6.82%,($0.26),($0.75),1,
7/25/2014,Advanced Drainage Systems  (WMS),WMS,Barclays/ Deutsche Bank Securities,$16.00 ,$16.05 ,$16.15 ,0.94%,$0.05 ,$0.15 ,1,
7/25/2014,El Pollo Loco Holdings  ,LOCO,Jefferies/ Morgan Stanley/ Baird,$15.00 ,$19.00 ,$24.03 ,60.20%,$4.00 ,$9.03 ,3,
7/25/2014,Innocoll GmbH   ,INNL,Piper/Jaffray Stifel,$9.00 ,$9.00 ,$9.00 ,0.00%,$0.00 ,$0.00 ,1,
7/25/2014,Ocular Therapeutix  ,OCUL,Morgan Stanley/ Cowen and Company/ RBC Capital Markets,$13.00 ,$13.00 ,$13.50 ,3.85%,$0.00 ,$0.50 ,1,
7/25/2014,Orion Engineered Carbons S.a r.l. ,OEC,Morgan Stanley/ Goldman Sachs,$18.00 ,$17.80 ,$17.75 ,-1.39%,($0.20),($0.25),1,
7/29/2014,ContraFect ,CFRXU,Maxim Group LLC,$6.00 ,$7.15 ,$6.45 ,7.50%,$1.15 ,$0.45 ,1,
7/29/2014,Spark Energy ,SPKE,Baird/ Stifel,$18.00 ,$18.00 ,$17.87 ,-0.72%,$0.00 ,($0.13),1,Missed
7/29/2014,Tekla Healthcare Opportunities Fund  ,THQ,Wells Fargo Securities/ Morgan Stanley/ UBS Investment Bank/ Raymond James/ Ameriprise Financial Services,$20.00 ,$20.00 ,$20.00 ,0.00%,$0.00 ,$0.00 ,1,
7/30/2014,Westlake Chemical Partners  (WLKP),WLKP,Barclays/ UBS Investment Bank/ BofA Merrill Lynch/ Deutsche Bank Securities/ Morgan Stanley,$24.00 ,$30.28 ,$30.78 ,28.25%,$6.28 ,$6.78 ,3,
7/31/2014,Avalanche Biotechnologies ,AAVL,Jefferies/ Cowen and Company/ Piper Jaffray,$17.00 ,$25.00 ,$27.99 ,64.65%,$8.00 ,$10.99 ,3,
7/31/2014,Bio Blast Pharma Ltd. ,ORPN,Oppenheimer/ Roth Capital Partners ,$11.00 ,$10.90 ,$8.40 ,-23.64%,($0.10),($2.60),1,
7/31/2014,Catalent ,CTLT,Morgan Stanley/ J.P. Morgan,$20.50 ,$20.00 ,$19.99 ,-2.49%,($0.50),($0.51),2,Missed
7/31/2014,HealthEquity  ,HQY,J.P. Morgan/ Wells Fargo Securities,$14.00 ,$20.00 ,$17.60 ,25.71%,$6.00 ,$3.60 ,3,
7/31/2014,Macrocure ,MCUR,Credit Suisse/ Jefferies,$10.00 ,$9.00 ,$7.25 ,-27.50%,($1.00),($2.75),1,
7/31/2014,Marinus Pharmaceuticals   ,MRNS,Stifel/ JMP Securities,$8.00 ,$8.01 ,$8.00 ,0.00%,$0.01 ,$0.00 ,1,
7/31/2014,Synchrony Financial   ,SYF,Goldman Sachs/ J.P. Morgan/ Citigroup/ Morgan Stanley/ Barclays/ BofA Merrill Lynch/ Credit Suisse/ Deutsche Bank Securities,$23.00 ,$23.00 ,$23.00 ,0.00%,$0.00 ,$0.00 ,1,
7/31/2014,Transocean Partners  ,RIGP,Morgan Stanley/ Barclay/ Citigroup/ J.P. Morgan/ Wells Fargo Securities,$22.00 ,$22.00 ,$24.30 ,10.45%,$0.00 ,$2.30 ,3,
7/31/2014,Vascular Biogenics   ,VBLX,Deutsche Bank Securities/ Wells Fargo Securities,$12.00 ,$11.00 ,$10.25 ,-14.58%,($1.00),($1.75),1,
8/1/2014,FCB Financial Holdings ,FCB,Deutsche Bank Securities/ J.P. Morgan/ BofA Merrill Lynch,$22.00 ,$20.50 ,$20.94 ,-4.82%,($1.50),($1.06),1,
8/1/2014,Loxo Oncology,LOXO,Cowen and Company/ Stifel,$13.00 ,$13.00 ,$13.00 ,0.00%,$0.00 ,$0.00 ,2,Missed
8/1/2014,Mobileye N.V.  ,MBLY,Goldman Sachs/ Morgan Stanley,$25.00 ,$36.00 ,$37.00 ,48.00%,$11.00 ,$12.00 ,3,
8/1/2014,VTTI Energy Partners LP  ,VTTI,Citigroup/ J.P. Morgan,$21.00 ,$21.00 ,$22.10 ,5.24%,$0.00 ,$1.10 ,3,
8/6/2014,Auris Medical Holding AG  ,EARS,Jefferies/ Leerink Partners,$6.00 ,$6.10 ,$6.00 ,0.00%,$0.10 ,$0.00 ,1,
8/7/2014,Hoegh LNG Partners LP,HMLP,Citigroup/ BofA Merrill Lynch/ Morgan Stanley,$20.00 ,$21.99 ,$22.25 ,11.25%,$1.99 ,$2.25 ,2,
8/7/2014,iDreamSky Technology ,DSKY,Credit Suisse/ J.P. Morgan,$15.00 ,$17.50 ,$16.10 ,7.33%,$2.50 ,$1.10 ,3,
8/7/2014,T2 Biosystems ,TTOO,Goldman Sachs/ Morgan Stanley,$11.00 ,$15.95 ,$14.32 ,30.18%,$4.95 ,$3.32 ,2,
8/8/2014,Green Bancorp ,GNBC,SANDLER O'NEILL + PARTNERS/ Jefferies,$15.00 ,$16.37 ,$17.05 ,13.67%,$1.37 ,$2.05 ,1,Missed
8/8/2014,Independence Contract Drilling  ,ICD,Morgan Stanley/ Barclays/ Tudor Pickering Holt,$11.00 ,$11.00 ,$11.06 ,0.55%,$0.00 ,$0.06 ,1,
8/8/2014,Ryerson Holding ,RYI,BofA Merrill Lynch/ J.P. Morgan,$11.00 ,$10.35 ,$10.30 ,-6.36%,($0.65),($0.70),2,
8/13/2014,Otonomy ,OTIO,J.P. Morgan/ BofA Merrill Lynch,$16.00 ,$18.13 ,$17.15 ,7.19%,$2.13 ,$1.15 ,1,
8/14/2014,C1 Financial  ,BNK,"Keefe, Bruyette & Woods (A Stifel Company)/ Raymond James",$17.00 ,$17.60 ,$17.00 ,0.00%,$0.60 ,$0.00 ,1,
8/27/2014,Sino Mercury Acquisition ,SMACU,Cantor Fitzgerald & Co.,$10.00 ,$10.00 ,$10.03 ,0.30%,$0.00 ,$0.03 ,1,
9/12/2014,Affimed Therapeutics B.V. ,AFMD,Jefferies/ Leerink Partners/ BMO Capital Markets,$7.00 ,$6.83 ,$5.70 ,-18.57%,($0.17),($1.30),2,Missed
9/12/2014,ReWalk Robotics ,RWLK,Barclays/ Jefferies,$12.00 ,$12.00 ,$25.60 ,113.33%,$0.00 ,$13.60 ,1,
9/17/2014,Civitas Solutions  ,CIVI,Barclays/ Jefferies/ BofA Merrill Lynch/ UBS Investment Bank,$17.00 ,$17.00 ,$16.61 ,-2.29%,$0.00 ,($0.39),1,
9/17/2014,Tokai Pharmaceuticals  ,TKAI,BMO Capital Markets/ Stifel/ William Blair,$15.00 ,$18.63 ,$23.76 ,58.40%,$3.63 ,$8.76 ,2,
9/18/2014,Foamix Ltd.   ,FOMX,Barclays/ Cowen and Company,$6.00 ,$8.00 ,$6.22 ,3.67%,$2.00 ,$0.22 ,1,
9/18/2014,ProQR Therapeutics B.V.  ,PRQR,Leerink Partners/ Deutsche Bank Securities,$13.00 ,$19.90 ,$14.73 ,13.31%,$6.90 ,$1.73 ,2,
9/19/2014,Alibaba Group Holding  ,BABA,Credit Suisse/ Deutsche Bank Securities/ Goldman Sachs/ J.P. Morgan/ Morgan Stanley/ Citi,$68.00 ,$92.70 ,$93.89 ,38.07%,$24.70 ,$25.89 ,4,
9/24/2014,Citizens Financial Group   ,CFG,Morgan Stanley/ Goldman Sachs,$21.50 ,$21.50 ,$23.08 ,7.35%,$0.00 ,$1.58 ,1,
9/24/2014,CyberArk Software ,CYBR,J.P. Morgan/ Deutsche Bank Securities/ Barclays,$16.00 ,$25.00 ,$29.93 ,87.06%,$9.00 ,$13.93 ,3,
9/24/2014,Medley Management  ,MDLY,Goldman Sachs/ Credit Suisse,$18.00 ,$16.99 ,$16.40 ,-8.89%,($1.01),($1.60),1,
9/24/2014,Smart & Final Stores ,SFS,Credit Suisse/ Morgan Stanley/ Deutsche Bank Securities,$12.00 ,$13.10 ,$12.01 ,0.08%,$1.10 ,$0.01 ,3,
9/24/2014,Vitae Pharmaceuticals   ,VTAE,Stifel/ BMO Capital Markets,$8.00 ,$8.00 ,$7.61 ,-4.88%,$0.00 ,($0.39),2,Missed
9/25/2014,CONE Midstream Partners LP  ,CNNX,Wells Fargo Securities/ BofA Merrill Lynch/ Baird,$22.00 ,$28.50 ,$30.40 ,38.18%,$6.50 ,$8.40 ,3,
9/25/2014,Travelport Worldwide LTD ,TVPT,Morgan Stanley/ UBS Securities/ Credit Suisse/ Deutsche Bank Securities,$16.00 ,$17.69 ,$16.40 ,2.50%,$1.69 ,$0.40 ,1,
10/1/2014,DT Asia Investments Ltd  ,CADTU,EarlyBirdCapital,$10.00 ,$10.00 ,$9.99 ,-0.10%,$0.00 ,($0.01),1,
10/1/2014,Vascular Biogenics   ,VBLT,Deutsche Bank Securities/ Wells Fargo Securities,$6.00 ,$6.02 ,$5.85 ,-2.50%,$0.02 ,($0.15),1,
10/1/2014,Vivint Solar  ,VSLR,Goldman Sachs/ BofA Merrill Lynch/ Credit Suisse,$16.00 ,$17.38 ,$16.01 ,0.06%,$1.38 ,$0.01 ,3,
10/2/2014,AAC Holdings  ,AAC,William Blair/ Raymond James,$15.00 ,$20.00 ,$18.50 ,23.33%,$5.00 ,$3.50 ,2,
10/2/2014,AR Capital Acquisition   ,AUMAU,Citigroup,$10.00 ,$9.66 ,$9.74 ,-2.60%,($0.34),($0.26),1,
10/2/2014,Atento S.A.   ,ATTO,Morgan Stanley/ Credit Suisse/ Itaú BBA,$15.00 ,$13.75 ,$12.96 ,-13.60%,($1.25),($2.04),1,
10/2/2014,Calithera Biosciences  ,CALA,Citigroup/ Leerink Partners/ Wells Fargo Securities/ JMP Securities,$10.00 ,$10.22 ,$9.41 ,-5.90%,$0.22 ,($0.59),1,
10/2/2014,JP Energy Partners LP ,JPEP,Barclays/ BofA Merrill Lynch,$20.00 ,$20.50 ,$19.11 ,-4.45%,$0.50 ,($0.89),1,
10/2/2014,VWR Corp ,VWR,BofA Merrill Lynch/ Goldman Sach/ J.P. Morgan,$21.00 ,$21.00 ,$21.05 ,0.24%,$0.00 ,$0.05 ,1,
10/2/2014,Wayfair  ,W,Goldman Sachs/ BofA Merrill Lynch/ Citigroup,$29.00 ,$36.00 ,$37.72 ,30.07%,$7.00 ,$8.72 ,3,
10/3/2014,Dermira ,DERM,Citigroup/ Leerink Partners,$16.00 ,$18.00 ,$15.55 ,-2.81%,$2.00 ,($0.45),1,
10/3/2014,FMSA,FMSA,Morgan Stanley/ Wells Fargo Securities/ Barclays,$16.00 ,$16.55 ,$16.01 ,0.06%,$0.55 ,$0.01 ,1,
10/3/2014,Yodlee  ,YDLE,Goldman Sachs/ Credit Suisse/ BofA Merrill Lynch,$12.00 ,$18.81 ,$13.44 ,12.00%,$6.81 ,$1.44 ,3,
10/8/2014,Eagle Point Credit ,ECC,"Deutsche Bank Securities/ Keefe, Bruyette & Woods (A Stifel Company)/ Wunderlich Securities/ JMP Securities/ National Securities/ MUFG/ Sterne Agee/ Compass Point",$20.00 ,$19.20 ,$19.16 ,-4.20%,($0.80),($0.84),1,
10/9/2014,HubSpot ,HUBS,Morgan Stanley/ J.P. Morgan/ UBS Securitie,$25.00 ,$32.95 ,$30.10 ,20.40%,$7.95 ,$5.10 ,3,
10/9/2014,MOL Global   ,MOLG,Citigroup/ Credit Suisse/ Deutsche Bank Securities/ UBS Investment Bank (In alphabetical order),$12.50 ,$10.75 ,$8.14 ,-34.88%,($1.75),($4.36),1,
10/9/2014,OM Asset Management Ltd ,OMAM,BofA Merrill Lynch/ Morgan Stanley/ Citigroup/ Credit Suisse,$14.00 ,$14.00 ,$13.95 ,-0.36%,$0.00 ,($0.05),1,
10/9/2014,USD Partners LP  ,USDP,Citigroup/ Barclays/ Credit Suisse/ BofA Merrill Lynch,$17.00 ,$15.80 ,$16.00 ,-5.88%,($1.20),($1.00),1,
10/9/2014,Veritex Holdings  ,VBTX,Sandler ONeill + Partners/ Stephens,$13.00 ,$14.00 ,$13.95 ,7.31%,$1.00 ,$0.95 ,1,
10/10/2014,Dave & Buster's Entertainment  ,PLAY,Jefferies/ Piper Jaffray,$16.00 ,$17.00 ,$17.28 ,8.00%,$1.00 ,$1.28 ,2,
10/10/2014,Diplomat Pharmacy  ,DPLO,Credit Suisse/ Morgan Stanley/ J.P. Morgan/ Wells Fargo Securities/ William Blair/ Leerink Partners,$13.00 ,$16.00 ,$16.02 ,23.23%,$3.00 ,$3.02 ,2,
10/15/2014,"Dominion Midstream Partners, LP   (DM)",DM,Barclays/ Citigroup/ J.P. Morgan,$21.00 ,$22.50 ,$26.41 ,25.76%,$1.50 ,$5.41 ,2,
10/15/2014,Forward Pharma A/S  ,FWP,Leerink Partners/ Jefferies/ RBC Capital Markets,$21.00 ,$18.99 ,$17.50 ,-16.67%,($2.01),($3.50),2,Missed
10/15/2014,Great Western Bancorp ,GWB,Deutsche Bank Securities/ BofA Merrill Lynch,$18.00 ,$18.00 ,$18.00 ,0.00%,$0.00 ,$0.00 ,1,
10/16/2014,Atara Biotherapeutics ,ATRA,Goldman Sachs/ Citigroup,$11.00 ,$9.89 ,$10.65 ,-3.18%,($1.11),($0.35),1,
10/17/2014,Zayo Group Holdings ,ZAYO,Morgan Stanley/ Barclays/ Goldman Sachs,$19.00 ,$21.50 ,$22.00 ,15.79%,$2.50 ,$3.00 ,1,
10/22/2014,Proteon Therapeutics ,PRTO,Stifel/ JMP Securities,$10.00 ,$11.30 ,$10.03 ,0.30%,$1.30 ,$0.03 ,1,
10/24/2014,Hydra Industries Acquisition  ,HDRAU,UBS Investment Bank,$10.00 ,$9.78 ,$9.93 ,-0.70%,($0.22),($0.07),1,
10/29/2014,"Shell Midstream Partners, L.P.  ",SHLX,Barclays/ Citigroup/ Morgan Stanley/ UBS Investment Bank,$23.00 ,$32.06 ,$33.55 ,45.87%,$9.06 ,$10.55 ,3,
10/29/2014,Sientra ,SIEN,Piper Jaffray/ Stifel,$15.00 ,$16.74 ,$16.75 ,11.67%,$1.74 ,$1.75 ,2,
10/30/2014,Boot Barn Holdings  ,BOOT,J.P. Morgan/ Piper Jaffray/ Jefferies,$16.00 ,$19.00 ,$17.45 ,9.06%,$3.00 ,$1.45 ,2,
10/30/2014,Fifth Street Asset Management  ,FSAM,Morgan Stanley/ J.P. Morgan/ Goldman Sachs/ RBC Capital Markets/ Credit Suisse/ SMBC Nikko,$17.00 ,$16.00 ,$13.37 ,-21.35%,($1.00),($3.63),1,
11/5/2014,Antero Midstream Partners LP  (AM),AM,Barclays/ Citigroup/ Wells Fargo Securities,$25.00 ,$30.50 ,$28.03 ,12.12%,$5.50 ,$3.03 ,3,
11/5/2014,Xenon Pharmaceuticals  ,XENE,Jefferies/ Wells Fargo Securities,$9.00 ,$10.02 ,$10.50 ,16.67%,$1.02 ,$1.50 ,1,
11/6/2014,Coherus BioSciences ,CHRS,J.P. Morgan/ Credit Suisse,$13.50 ,$12.51 ,$12.61 ,-6.59%,($0.99),($0.89),2,Missed
11/6/2014,Nevro ,NVRO,J.P. Morgan/ Morgan Stanley,$18.00 ,$23.40 ,$25.19 ,39.94%,$5.40 ,$7.19 ,3,
11/6/2014,Upland Software ,UPLD,William Blair/ Raymond James,$12.00 ,$11.00 ,$9.75 ,-18.75%,($1.00),($2.25),1,Missed
11/7/2014,Freshpet ,FRPT,Goldman Sachs/ Credit Suisse,$15.00 ,$19.75 ,$19.11 ,27.40%,$4.75 ,$4.11 ,3,
11/7/2014,INC Research Holdings ,INCR,Goldman Sachs/ Credit Suisse/ Baird/ Wells Fargo Securities/ William Blair,$18.50 ,$20.10 ,$20.49 ,10.76%,$1.60 ,$1.99 ,2,
11/7/2014,Triumph Bancorp  ,TBK,Sandler ONeill & Partners/ Evercore Group/ Wells Fargo,$12.00 ,$12.18 ,$12.75 ,6.25%,$0.18 ,$0.75 ,1,
11/10/2014,Joint Corp. (The)   ,JYNT,Roth Capital Partners/ Feltl and Company,$6.50 ,$6.62 ,$6.58 ,1.23%,$0.12 ,$0.08 ,1,
11/12/2014,Axalta Coating Systems Ltd   ,AXTA,Citigroup/ Goldman Sachs/ Deutsche Bank Securities/ J.P. Morgan/ BofA Merrill Lynch/ Barclays/ Credit Suisse/ Morgan Stanley,$19.50 ,$20.94 ,$20.75 ,6.41%,$1.44 ,$1.25 ,2,
11/13/2014,Capnia  ,CAPN/CAPNW,Maxim Group LLC,$6.50 ,$5.80 ,$4.51 ,-30.62%,($0.70),($1.99),1,
11/13/2014,Navios Maritime Midstream Partners LP ,NAP,BofA Merrill Lynch/ Citigroup/ Credit Suisse/ J.P. Morgan,$15.00 ,$13.20 ,$13.80 ,-8.00%,($1.80),($1.20),1,
11/13/2014,PRA Health Sciences  ,PRAH,Jefferies/ Citigroup/ KKR/ UBS Investment Bank/ Credit Suisse/ Wells Fargo Securities,$18.00 ,$18.87 ,$19.62 ,9.00%,$0.87 ,$1.62 ,1,
11/13/2014,Sky Solar Holdings ,SKYS,Roth Capital Partners,$8.00 ,$8.26 ,$9.15 ,14.38%,$0.26 ,$1.15 ,1,
11/14/2014,FibroGen ,FGEN,Goldman Sachs/ Citigroup/ Leerink Partners,$18.00 ,$23.00 ,$22.00 ,22.22%,$5.00 ,$4.00 ,3,
11/14/2014,Landmark Infrastructure Partners LP ,LMRK,Baird/ Raymond James/ RBC Capital Markets,$19.00 ,$18.75 ,$19.09 ,0.47%,($0.25),$0.09 ,1,
11/14/2014,NeuroDerm,NDRM,Jefferies/ Cowen and Company,$10.00 ,$9.45 ,$9.15 ,-8.50%,($0.55),($0.85),1,
11/14/2014,Virgin America   ,VA,Barclays/ Deutsche Bank Securities,$23.00 ,$27.00 ,$30.00 ,30.43%,$4.00 ,$7.00 ,2,
11/17/2014,eHi Car Services Ltd  ,EHIC,J.P. Morgan/ Goldman Sachs (Asia),$12.00 ,$12.00 ,$11.70 ,-2.50%,$0.00 ,($0.30),2,Missed
11/17/2014,STORE Capital ,STOR,Goldman Sachs/ Credit Suisse/ Morgan Stanley,$18.50 ,$19.61 ,$19.50 ,5.41%,$1.11 ,$1.00 ,1,
11/18/2014,Paramount Group  ,PGRE,BofA Merrill Lynch/ Morgan Stanley/ Wells Fargo Securities,$17.50 ,$18.25 ,$18.18 ,3.89%,$0.75 ,$0.68 ,2,
11/20/2014,Cnova N.V.  ,CNV,Morgan Stanley/ J.P. Morgan/ BofA Merrill Lynch/ Credit Suisse/ Deutsche Bank Securities,$7.00 ,$7.63 ,$7.15 ,2.14%,$0.63 ,$0.15 ,1,
11/20/2014,Habit Restaurants ,HABT,Piper Jaffray/ Baird/ Wells Fargo Securities/ Raymond James,$18.00 ,$30.00 ,$39.54 ,119.67%,$12.00 ,$21.54 ,3,
11/20/2014,Neothetics ,NEOT,Piper Jaffray/ Guggenheim Securities/ Needham & Company,$14.00 ,$14.00 ,$12.00 ,-14.29%,$0.00 ,($2.00),2,Missed
11/21/2014,Neff Corporation ,NEFF,Morgan Stanley/ Jefferies/ Piper Jaffray,$15.00 ,$14.75 ,$14.85 ,-1.00%,($0.25),($0.15),1,
11/21/2014,Peak Resorts   ,SKIS,FBR/ Stifel/ Baird,$9.00 ,$9.00 ,$8.51 ,-5.44%,$0.00 ,($0.49),1,
12/3/2014,Histogenics ,HSGX,Cowen and Company/ Needham & Company/ Canaccord Genuity,$11.00 ,$11.35 ,$11.75 ,6.82%,$0.35 ,$0.75 ,2,
12/11/2014,LendingClub  ,LC,Morgan Stanley/ Goldman Sachs/ Credit Suisse/ Citigroup,$15.00 ,$24.98 ,$23.43 ,56.20%,$9.98 ,$8.43 ,3,
12/11/2014,Momo ,MOMO,Morgan Stanley/ Credit Suisse/ J.P. Morgan/ China Renaissance,$13.50 ,$14.25 ,$17.02 ,26.07%,$0.75 ,$3.52 ,1,Missed
12/12/2014,Avolon Holdings Limited ,AVOL,J.P. Morgan/ Morgan Stanley/ Citigroup/ UBS Investment Bank/ Wells Fargo Securities,$20.00 ,$19.25 ,$18.50 ,-7.50%,($0.75),($1.50),1,
12/12/2014,CB Pharma Acquisition ,CNLMU,EarlyBirdCapital,$10.00 ,$10.01 ,$10.00 ,0.00%,$0.01 ,$0.00 ,1,
12/12/2014,Connecture   ,CNXR,Morgan Stanley/ J. P. Morgan Securities,$8.00 ,$9.25 ,$8.80 ,10.00%,$1.25 ,$0.80 ,2,
12/12/2014,Hortonworks  ,HDP,Goldman Sachs/ Credit Suisse/ RBC Capital Markets,$16.00 ,$24.00 ,$26.38 ,64.88%,$8.00 ,$10.38 ,2,
12/12/2014,James River Group Holdings  ,JRVR,Keefe Bruyette & Woods (A Stifel Company )/ UBS Investment Bank/ FBR/ BMO Capital Markets,$21.00 ,$21.32 ,$21.25 ,1.19%,$0.32 ,$0.25 ,1,
12/12/2014,Metaldyne Performance Group (MPG),MPG,BofA Merrill Lynch/ Goldman Sachs/ Deutsche Bank SecuritieS/ Barclays/ Credit Suisse/ RBC Capital Markets,$15.00 ,$15.25 ,$15.11 ,0.73%,$0.25 ,$0.11 ,1,
12/12/2014,New Relic   ,NEWR,Morgan Stanley/ J.P. Morgan,$23.00 ,$30.16 ,$33.99 ,47.78%,$7.16 ,$10.99 ,3,
12/12/2014,Workiva ,WK,Morgan Stanley/ Credit Suisse,$14.00 ,$14.00 ,$13.75 ,-1.79%,$0.00 ,($0.25),2,Missed
12/17/2014,On Deck Capital  ,ONDK,Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan/ Deutsche Bank Securities/ Jefferies,$20.00 ,$26.50 ,$27.98 ,39.90%,$6.50 ,$7.98 ,3,
12/17/2014,Rice Midstream Partners LP ,RMP,Barclays,$16.50 ,$15.79 ,$16.30 ,-1.21%,($0.71),($0.20),1,
12/18/2014,Bellicum Pharmaceuticals  ,BLCM,Jefferies/ Citigroup/ Piper Jaffray,$19.00 ,$24.41 ,$23.88 ,25.68%,$5.41 ,$4.88 ,3,
12/19/2014,Juno Therapeutics  ,JUNO,Morgan Stanley/ J.P. Morgan/ Goldman Sachs,$24.00 ,$39.00 ,$35.00 ,45.83%,$15.00 ,$11.00 ,4,
1/15/2013,"USA Compression Partners, LP ",USAC,"Barclays Capital/ Goldman, Sachs/ J.P. Morgan/ Wells Fargo Securities",$18.00 ,$17.50 ,$11.66 ,-35.22%,($0.50),($6.34),1,
1/17/2013,"CVR Refining, LP ",CVRR,Credit Suisse/ Citigroup,$25.00 ,$25.25 ,$25.05 ,0.20%,$0.25 ,$0.05 ,2,Missed
1/18/2013,CyrusOne ,CONE,Morgan Stanley/ BofA Merrill Lynch,$19.00 ,$21.01 ,$21.20 ,11.58%,$2.01 ,$2.20 ,2,
1/18/2013,Norwegian Cruise Line Holdings  ,NCLH,"UBS Investment Bank/ Barclays/ Citigroup/ Deutsche Bank Securities/ Goldman, Sachs/ J.P. Morgan",$19.00 ,$25.10 ,$24.79 ,30.47%,$6.10 ,$5.79 ,2,
1/18/2013,"SunCoke Energy Partners, L.P. ",SXCP,Barclays/ BofA Merrill Lynch/ Citigroup/ Credit Suisse/ J.P. Morgan,$19.00 ,$19.00 ,$18.25 ,-3.95%,$0.00 ,($0.75),2,Missed
1/25/2013,Bright Horizons Family Solutions ,BFAM,"Goldman, Sachs/ J.P. Morgan/ Barclays",$22.00 ,$27.75 ,$28.32 ,28.73%,$5.75 ,$6.32 ,3,
1/25/2013,LipoScience ,LPDX,Barclays Capital/ UBS Investment Bank/ Piper Jaffray,$9.00 ,$9.75 ,$10.45 ,16.11%,$0.75 ,$1.45 ,1,
1/29/2013,Gladstone Land ,LAND,Janney Montgomery Scott/ JMP Securities,$15.00 ,$15.15 ,$15.00 ,0.00%,$0.15 ,$0.00 ,1,
1/29/2013,Stemline Therapeutics ,STML,Aegis Capital,$10.00 ,$11.09 ,$11.80 ,18.00%,$1.09 ,$1.80 ,1,
1/31/2013,KaloBios Pharmaceuticals ,KBIO,Leerink Swann,$8.00 ,$8.16 ,$8.00 ,0.00%,$0.16 ,$0.00 ,1,
1/31/2013,TRI Pointe Homes ,TPH,Citigroup/ Deutsche Bank Securities/ FBR,$17.00 ,$19.56 ,$19.05 ,12.06%,$2.56 ,$2.05 ,3,
2/1/2013,Zoetis ,ZTS,J.P. Morgan/ BofA Merrill Lynch/ Morgan Stanley,$26.00 ,$31.50 ,$31.01 ,19.27%,$5.50 ,$5.01 ,3,
2/6/2013,"Boise Cascade, L.L.C., ",BCC,"BofA Merrill Lynch/ Goldman, Sachs",$21.00 ,$25.44 ,$26.15 ,24.52%,$4.44 ,$5.15 ,3,
2/7/2013,ExOne Company  (The) ,XONE,FBR,$18.00 ,$23.66 ,$26.52 ,47.33%,$5.66 ,$8.52 ,3,
2/8/2013,Health Insurance Innovations ,HIIQ,Credit Suisse/ Citigroup/ BofA Merrill Lynch,$14.00 ,$14.12 ,$13.70 ,-2.14%,$0.12 ,($0.30),1,
2/8/2013,New Source Energy Partners L.P. ,NSLP,Baird/ Stifel Nicolaus Weisel/ BMO Capital Markets/ Oppenheimer & Co.,$20.00 ,$20.00 ,$19.49 ,-2.55%,$0.00 ,($0.51),1,
2/8/2013,ZAIS Financial ,ZFC,Deutsche Bank Securities/ Citigroup/ Barclays/ Credit Suisse,$21.25 ,$20.50 ,$19.95 ,-6.12%,($0.75),($1.30),1,
2/12/2013,ConnectOne Bancorp ,CNOB,Stifel Nicolaus Weisel,$28.00 ,$30.50 ,$29.65 ,5.89%,$2.50 ,$1.65 ,2,
2/14/2013,Orchid Island Capital  ,ORC,Ladenburg Thalmann/ Oppenheimer,$15.00 ,$14.60 ,$14.80 ,-1.33%,($0.40),($0.20),1,
2/15/2013,XOOM ,XOOM,Barclays/ Needham,$16.00 ,$21.00 ,$25.49 ,59.31%,$5.00 ,$9.49 ,3,
3/5/2013,Professional Diversity Network ,IPDN,Aegis Capital ,$8.00 ,$7.93 ,$7.67 ,-4.13%,($0.07),($0.33),1,
3/7/2013,Artisan Partners Asset Management ,APAM,"Citigroup/ Goldman, Sachs",$30.00 ,$35.20 ,$38.83 ,29.43%,$5.20 ,$8.83 ,2,
3/13/2013,Silver Spring Networks ,SSNI,"Goldman, Sachs/ Credit Suisse",$17.00 ,$22.00 ,$22.00 ,29.41%,$5.00 ,$5.00 ,3,
3/20/2013,Model N ,MODN,J.P. Morgan/ Deutsche Bank Securities,$15.50 ,$20.30 ,$19.98 ,28.90%,$4.80 ,$4.48 ,3,
3/20/2013,Tetraphase Pharmaceuticals ,TTPH,Barclays/ BMO Capital Markets,$7.00 ,$7.20 ,$7.00 ,0.00%,$0.20 ,$0.00 ,1,
3/21/2013,Aviv REIT,AVIV,"Morgan Stanley/ BofA Merrill Lynch/ Goldman, Sachs",$20.00 ,$22.20 ,$22.55 ,12.75%,$2.20 ,$2.55 ,2,
3/21/2013,Enanta Pharmaceuticals  ,ENTA,J.P. Morgan/ Credit Suisse,$14.00 ,$14.58 ,$17.18 ,22.71%,$0.58 ,$3.18 ,2,
3/22/2013,Five Oaks Investment ,OAKS,"Barclays/ Credit Suisse/UBS Investment Bank/ Keefe, Bruyette & Woods ",$15.00 ,$14.58 ,$14.50 ,-3.33%,($0.42),($0.50),1,
3/22/2013,H2 Financial Management ,HTWO,EarlyBirdCapital,$10.00 ,$10.02 ,$10.02 ,0.20%,$0.02 ,$0.02 ,1,
3/22/2013,Marin Software ,MRIN,"Goldman, Sachs/ Deutsche Bank Securities",$14.00 ,$19.00 ,$16.26 ,16.14%,$5.00 ,$2.26 ,3,
